subject,step,task,n_trials
9521,S03_speech_1,speech_discrim_stepped,3099
9521,S04_speech_2,speech_discrim_stepped,0
9521,S05_speech_3,speech_discrim_stepped,0
9521,S06_speech_4,speech_discrim_stepped,0
9521,S07_speech_5,speech_discrim_stepped,0
9521,S08_speech_6,speech_discrim_stepped,0
9521,S09_speech_7,speech_discrim_stepped,0
9521,S10_speech_8,speech_discrim_stepped,0
9521,S11_speech_9,speech_discrim_stepped,0
9521,S12_speech_10,speech_discrim_stepped,0
9521,S13_speech_11,speech_discrim_stepped,0
9521,S14_speech_12,speech_discrim_stepped,0
9521,S15_speech_13,speech_discrim_stepped,0
9521,S16_speech_14,speech_discrim_stepped,0
9521,S17_speech_15,speech_discrim_stepped,0
9521,S18_speech_16,speech_discrim_stepped,0
9521,S19_speech_17,speech_discrim_stepped,0
9521,S20_speech_18,speech_discrim_stepped,0
9521,S21_speech_19,speech_discrim_stepped,0
9521,S22_speech_20,speech_discrim_stepped,0
9521,S23_speech_21,speech_discrim_stepped,0
9521,S24_speech_22,speech_discrim_stepped,0
9521,S25_speech_23,speech_discrim_stepped,0
9521,S26_speech_24,speech_discrim_stepped,0
9521,S27_speech_25,speech_discrim_stepped,0
9521,S28_speech_26,speech_discrim_stepped,0
9521,S29_speech_27,speech_discrim_stepped,0
9521,S00_Free Water,speech_discrim,98
9521,S01_reqrewards,speech_discrim,0
9521,S02_tonediscrim,speech_discrim,0
9521,S03_speech_1,speech_discrim,0
9521,S04_speech_2,speech_discrim,0
9521,S05_speech_3,speech_discrim,0
37,S00_2AFC_Gap,gap_laser2,1164
37,S00_Nafc_Gap,gap_laser2,0
37,S01_2AFC_Gap_Laser,gap_laser2,56276
37,S01_Nafc_Gap_Laser,gap_laser2,0
37,S00_2AFC_Gap,gap_laser,6198
37,S01_2AFC_Gap_Laser,gap_laser,2536
37,S00_Free Water,gap_detection,201
37,S01_request_rewards,gap_detection,301
37,S02_long_gap,gap_detection,1992
37,S03_gap_128,gap_detection,626
37,S04_gap_64,gap_detection,500
37,S05_gap_all,gap_detection,59950
259,S00_Free Water,gap_laser_PV,201
259,S01_request_rewards,gap_laser_PV,301
259,S02_long_gap,gap_laser_PV,3324
259,S03_gap_128,gap_laser_PV,644
259,S04_gap_64,gap_laser_PV,3106
259,S05_gap_all,gap_laser_PV,3087
259,S06_2AFC_Gap_Laser,gap_laser_PV,51047
9475,S00_Free Water,speech_discrim_stepped,0
9475,S01_reqrewards,speech_discrim_stepped,301
9475,S02_tonediscrim,speech_discrim_stepped,13095
9475,S03_speech_1,speech_discrim_stepped,26646
9475,S04_speech_2,speech_discrim_stepped,0
9475,S05_speech_3,speech_discrim_stepped,0
9475,S06_speech_4,speech_discrim_stepped,0
9475,S07_speech_5,speech_discrim_stepped,0
9475,S08_speech_6,speech_discrim_stepped,0
9475,S09_speech_7,speech_discrim_stepped,0
9475,S10_speech_8,speech_discrim_stepped,0
9475,S11_speech_9,speech_discrim_stepped,0
9475,S12_speech_10,speech_discrim_stepped,0
9475,S13_speech_11,speech_discrim_stepped,0
9475,S14_speech_12,speech_discrim_stepped,0
9475,S15_speech_13,speech_discrim_stepped,0
9475,S16_speech_14,speech_discrim_stepped,0
9475,S17_speech_15,speech_discrim_stepped,0
9475,S18_speech_16,speech_discrim_stepped,0
9475,S19_speech_17,speech_discrim_stepped,0
9475,S20_speech_18,speech_discrim_stepped,0
9475,S21_speech_19,speech_discrim_stepped,0
9475,S22_speech_20,speech_discrim_stepped,0
9475,S23_speech_21,speech_discrim_stepped,0
9475,S24_speech_22,speech_discrim_stepped,0
9475,S25_speech_23,speech_discrim_stepped,0
9475,S26_speech_24,speech_discrim_stepped,0
9475,S27_speech_25,speech_discrim_stepped,0
9475,S28_speech_26,speech_discrim_stepped,0
9475,S29_speech_27,speech_discrim_stepped,0
9475,S00_Free Water,speech_discrim,219
9475,S01_reqrewards,speech_discrim,53
9475,S02_tonediscrim,speech_discrim,0
9475,S03_speech_1,speech_discrim,0
9475,S04_speech_2,speech_discrim,0
9475,S05_speech_3,speech_discrim,0
9049,S00_Free Water,speech_discrim,340
9049,S01_reqrewards,speech_discrim,3645
9049,S02_tonediscrim,speech_discrim,11431
9049,S03_speech_1,speech_discrim,0
9049,S04_speech_2,speech_discrim,0
9049,S05_speech_3,speech_discrim,0
